DATASET_DOMAINS
SEPARATOR COMMA
DATASET_LABEL,Domains
THX93759.1,404
OMP88497.1,403
THW11370.1,404
THZ16295.1,365
XP_020126932.1,405
XP_043168793.1,414
KAI5779941.1,417,HH|128|358|#7df62d|PF00264_Common central domain of tyrosinase
OMP83731.1,406
XP_043024707.1,380
KAI4724037.1,403
XP_044640588.1,398
THY81149.1,377
KAI8311674.1,410
XP_036496550.1,410
KAI8163571.1,410
KAI4594607.1,393
THZ15140.1,404
KAK1825994.1,366
KAF4913699.1,410
XP_031882963.1,410
TIA44750.1,404
ROW10056.1,409
THZ12030.1,404
XP_045267369.1,410
XP_053033476.1,410
KAI0146499.1,393
KAI8312333.1,410
KAI8183967.1,410
KAJ5001583.1,410
EQB46903.1,410
KAI7786362.1,410
KAF6827768.1,409
KAJ3961261.1,410
THY30680.1,404
XP_037179335.1,410
THW41122.1,404
KKY20711.1,406
KAF4812027.1,410
KAH0429525.1,410
KAF4924315.1,410
KAJ0310252.1,410
TIA61904.1,404
KAJ0274371.1,410
KAH9229502.1,390
KAI6913020.1,337,HH|63|275|#7df62d|PF00264_Common central domain of tyrosinase
KAH8785618.1,413
CAD0059290.1,404
GJC92027.1,394
KAK1758804.1,432
KAH7018750.1,409
POS76954.1,400,RE|1|22|#27220e|SignalP-TM_SignalP-TM,RE|1|25|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,HH|104|338|#7df62d|PF00264_Common central domain of tyrosinase
TGZ76379.1,405,RE|1|25|#27220e|SignalP-TM_SignalP-TM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|118|346|#7df62d|PF00264_Common central domain of tyrosinase
EKG17511.1,409
THV63607.1,395
TVY90929.1,422
KAF4844927.1,410
CAD0032163.1,404
KAI8253333.1,410
GME26730.1,332
EOD44560.1,332
ROV93754.1,410
KAI4715480.1,403
KAF0321074.1,410
THW63248.1,424
KAF4874072.1,410
KAI8238754.1,410
KAK1996217.1,410
KAH8775468.1,411,HH|113|346|#7df62d|PF00264_Common central domain of tyrosinase
TIA29843.1,404
KAI3393727.1,398
PCD39002.1,398
KAK1757108.1,407
KAH7043925.1,413
XP_046130398.1,409
KAB2581364.1,405
XP_035372566.1,405
KAJ4181994.1,412
QPC76477.1,398
XP_052906888.1,412
EKG15146.1,413
XP_009257136.1,398
KAF5239445.1,398
XP_053015257.1,412
KAK2036838.1,414
CAD0048297.1,404
GJC83977.1,404
KAK2031098.1,414
RGP60415.1,403
XP_018037245.1,410
GKT83123.1,415
GKT55255.1,415
THZ52929.1,338
PTD12585.1,398
KAI8651406.1,412
KAF4838756.1,410
TDZ53081.1,402
KAF6834753.1,431,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|112|370|#7df62d|PF00264_Common central domain of tyrosinase
KAI7776725.1,409
KAK0664383.1,405
KAK2056368.1,414
KAJ6071283.1,255
KAH7347638.1,408,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|110|346|#7df62d|PF00264_Common central domain of tyrosinase
KAJ4221085.1,412
KAK0747155.1,421,HH|127|360|#7df62d|PF00264_Common central domain of tyrosinase
KAH6679838.1,408
KAJ4186357.1,412
ROW00759.1,403
KAI8649923.1,412
CAI6342487.1,416
XP_046041276.1,317
XP_044658168.1,398
XP_044712620.1,403
KAJ0331004.1,410
XP_035367849.1,405
KAJ4172487.1,412
VUC35833.1,403
KKY15415.1,653,HH|358|592|#7df62d|PF00264_Common central domain of tyrosinase
KAK0625616.1,405
KAI3543480.1,410
KAF9639980.1,405
XP_056961378.1,404
TVY13885.1,426,RE|1|23|#27220e|SignalP-TM_SignalP-TM,RE|1|23|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|23|#eebe41|SignalP-noTM_SignalP-noTM,HH|134|367|#7df62d|PF00264_Common central domain of tyrosinase
KAI8275007.1,831
XP_044644385.1,406,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|106|341|#7df62d|PF00264_Common central domain of tyrosinase
XP_025589568.1,403
KAI3545257.1,410
RGP65856.1,403
KKY33442.1,409
KAF2767175.1,320
KAI0120706.1,389
KAK1727093.1,410
KAH6705430.1,358
XP_053049952.1,410
KAJ3938169.1,410
KAK1472618.1,410
KXH44892.1,410
EXF86508.1,410
XP_052996259.1,409
KAI8263640.1,831
KAI8202036.1,831
CAH0048269.1,403
KPA38166.1,403
KXH65144.1,410
CAG9985315.1,403
XP_008719873.1,411,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|113|349|#7df62d|PF00264_Common central domain of tyrosinase
KAF8461629.1,410
KAI3398353.1,406
PPJ57611.1,419
KAI8233724.1,991,HH|688|872|#8ddf19|PF05729_NACHT domain,HH|112|348|#7df62d|PF00264_Common central domain of tyrosinase
KAK1458675.1,410
CAI6090424.1,403
KAH8775222.1,406
KAG5807334.1,412
KAK1676164.1,410
XP_049140729.1,410
CAH0014985.1,403
KAK1461261.1,410
KAH9218205.1,399,HH|116|341|#7df62d|PF00264_Common central domain of tyrosinase
TVY77736.1,412
XP_013255925.1,409
KAK2602894.1,406
KAJ4394834.1,406,RE|1|26|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|26|#eebe41|SignalP-noTM_SignalP-noTM,HH|106|342|#7df62d|PF00264_Common central domain of tyrosinase
KAF5255351.1,412
KAJ4124803.1,412
KAH0150338.1,280
EWZ93972.1,412
EWZ48904.1,412
EXL67766.1,412
XP_018005519.1,407
KAJ0150132.1,412
EXA32730.1,412
KAG7053009.1,421
XP_052991498.1,406
KAK2597792.1,409
GME51980.1,410
KAK1975811.1,412
KAB8067147.1,387
EOD47694.1,410
EWZ02815.1,412
KAG5749341.1,412
XP_049125700.1,412
KAJ3459394.1,660,HH|111|347|#7df62d|PF00264_Common central domain of tyrosinase
XP_031055294.1,412
KAI8292291.1,1273
THV94861.1,329
KAJ4414978.1,406
KKY39428.1,406
KAF2494294.1,393
KXH42816.1,430
EXM15986.1,412
VBB83601.1,396
EKG15519.1,409,RE|1|22|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,HH|111|347|#7df62d|PF00264_Common central domain of tyrosinase
KAH0148730.1,280
RKK74052.1,412
ENH74684.1,412
KAK1623769.1,402
SCO82604.1,412
KAE8443718.1,388
TVY46405.1,407
KAK1516646.1,410
THY81417.1,329
XP_018243076.1,412
EXK46267.1,412
KAH7120911.1,391
KAG5791495.1,412
TIA06160.1,329
KAH8808754.1,388
RKK88621.1,412
KAK2015149.1,413
KAE8380540.1,387
KAH6847425.1,405,HH|113|347|#7df62d|PF00264_Common central domain of tyrosinase
KAK0639717.1,405
RFU26856.1,388
TDZ24118.1,395
XP_001909868.1,455,HH|163|391|#7df62d|PF00264_Common central domain of tyrosinase
CZR50151.1,362,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|103|303|#7df62d|PF00264_Common central domain of tyrosinase
KDN66925.1,414
KAK1958723.1,414
KAK1709898.1,430
XP_045940428.1,380
GME61290.1,376
XP_057018606.1,361
RKU41032.1,402
THV85393.1,329
KAK0656989.1,437,HH|140|375|#7df62d|PF00264_Common central domain of tyrosinase
KAK0621024.1,374
KAF1952865.1,390
KAJ4989853.1,403,HH|105|342|#7df62d|PF00264_Common central domain of tyrosinase
KAK0622494.1,404
KAK0651127.1,370,HH|111|339|#7df62d|PF00264_Common central domain of tyrosinase
XP_024718199.1,387
KAF7131115.1,386
KAK1138855.1,380
EKG19772.1,329
CAH7671043.1,392,HH|109|333|#7df62d|PF00264_Common central domain of tyrosinase
XP_031919322.1,387
XP_001273822.1,383
KAF2786397.1,391
KAH8770749.1,391
KAF2875983.1,390
KAK1997924.1,414
KAE8339632.1,387
KAI7780641.1,406
RHZ64491.1,386
XP_052951102.1,380
PSK36585.1,389
XP_056485384.1,232
POS79237.1,406
THW77564.1,377
XP_015700402.1,375,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,HH|93|318|#7df62d|PF00264_Common central domain of tyrosinase
KAF7597608.1,387
THX70684.1,404
RDW80146.1,378
KAE8167190.1,387
KAK2629561.1,331
OAL04681.1,389
KAH7045363.1,385
KAJ4412442.1,408
TGZ76212.1,390,RE|1|24|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|23|#eebe41|SignalP-noTM_SignalP-noTM,HH|107|332|#7df62d|PF00264_Common central domain of tyrosinase
KAB8223614.1,387
XP_022392279.1,387
KAH7066127.1,392
KAF9691299.1,372,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|108|311|#7df62d|PF00264_Common central domain of tyrosinase
KAI8305700.1,403
THX24842.1,381
KAH7406682.1,389
KAF2644631.1,393
XP_015401907.1,384
KAB8256895.1,384
XP_031939143.1,384
THX09456.1,404
THZ91195.1,404
THY53877.1,404
THX27212.1,404
EEH21308.2,375
THW12160.1,404
ODH22195.1,375
ODH48987.1,375
XP_031923588.1,387
KAJ1710011.1,387
KAE8416455.1,387
XP_024702781.1,383
KAE8355043.1,387
KAG2165204.1,404
XP_029761321.1,382
THX70785.1,404
KAJ0298578.1,403
KOC14280.1,387
OOO11307.1,387
XP_041146019.1,387
XP_040749424.1,382
KAI2732780.1,219
PIG88774.1,387
KAE9370761.1,385
THX06557.1,404
KAH9235265.1,403
KKK13480.1,382
XP_045256567.1,403
KAK0670878.1,397
KAI3392839.1,406
KAK1847585.1,407
KAI8186107.1,403
THV66217.1,424
XP_036490915.1,403
KAF4820769.1,403
KAF4929400.1,403
GFG05666.1,386
XP_037173661.1,403
KAB8279492.1,387
KAJ0336027.1,403
KAF4871069.1,403
KAF2186462.1,388
KAF5488251.1,403
XP_033651860.1,396
KAF0318403.1,403
KAF4840688.1,403
KAF4811927.1,403
XP_031891596.1,403
KAJ6098694.1,225
KAF4556627.1,388
THW42965.1,404
KAE8309199.1,387
KAK0716374.1,409
CAC9895750.1,404
KAB8211369.1,387
XP_016264113.1,409
XP_058355408.1,390
RKU41360.1,386
MCJ1411952.1,388
XP_031865071.1,411,RE|1|24|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,HH|120|352|#7df62d|PF00264_Common central domain of tyrosinase
KAI5776378.1,393,HH|105|332|#7df62d|PF00264_Common central domain of tyrosinase
XP_033379005.1,396
KKY25852.1,394
KAF4307461.1,409
ODM19357.1,385,RE|1|26|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|99|328|#7df62d|PF00264_Common central domain of tyrosinase
KAI9802053.1,381,HH|97|323|#7df62d|PF00264_Common central domain of tyrosinase
THZ60953.1,404
XP_043143339.1,386
KAF2675878.1,388
KAE9377330.1,396
KAG4414580.1,390
KAI8168372.1,403
XP_043157413.1,386
RDW92531.1,378,RE|1|28|#27220e|SignalP-TM_SignalP-TM,HH|91|321|#7df62d|PF00264_Common central domain of tyrosinase
TIA12916.1,404
XP_007726291.1,406
KAK1833464.1,393
KAE8444232.1,404,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,HH|104|345|#7df62d|PF00264_Common central domain of tyrosinase
XP_016231870.1,410
XP_026618321.1,386
XP_040638429.1,385
XP_658922.1,378
KAE8333558.1,387
KAH0430891.1,403
KFY14821.1,391
KAB5516908.1,404,RE|1|22|#27220e|SignalP-TM_SignalP-TM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,HH|113|346|#7df62d|PF00264_Common central domain of tyrosinase,EL|7|26|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
KAF4262234.1,383
EQB58959.1,403
XP_033664602.1,384
XP_748428.1,383
KAH1324142.1,383
KAH2489843.1,383
KAH1656588.1,383
TIA26760.1,404
KAK0749663.1,410
PKS12997.1,408
KAK1757731.1,284,HH|3|222|#7df62d|PF00264_Common central domain of tyrosinase
GJC97085.1,362
KAB5582305.1,384,RE|1|28|#27220e|SignalP-TM_SignalP-TM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,HH|105|338|#7df62d|PF00264_Common central domain of tyrosinase
KFY35313.1,391
KAB5523028.1,398
MCJ1403805.1,390
KAI8242080.1,403
RYN20960.1,385
KAH8901110.1,387
XP_043128612.1,386
XP_009157733.1,405
EGU89189.1,1025
KAJ5035156.1,399
XP_031870242.1,395
CZR64070.1,388
KAH7386357.1,390
KAF2205512.1,397,RE|1|17|#eebe41|SignalP-noTM_SignalP-noTM,HH|107|339|#7df62d|PF00264_Common central domain of tyrosinase
KAF8851192.1,388
MCJ1282444.1,390
XP_008731471.1,407
PMD46601.1,385
XP_059466848.1,1032
KAK1752335.1,391
KAG4438452.1,399
KAH2719026.1,383
XP_052997256.1,493,HH|201|433|#7df62d|PF00264_Common central domain of tyrosinase
GFF62991.1,383
KAI3589005.1,1032
GFF74024.1,383
KAH7090611.1,383,HH|94|324|#7df62d|PF00264_Common central domain of tyrosinase
KAI1754162.1,370
XP_007732812.1,406
RYO53079.1,385
RYN34878.1,385
XP_013255863.1,409
KAF2220783.1,393
PVH98849.1,422
THZ80319.1,379
KAH7067131.1,392
XP_035370792.1,391
XP_038741042.1,401
KAF4309645.1,404
XP_028509176.1,385
PSN65110.1,393
OBT75828.1,384
KAH7213165.1,1007
KAI0441713.1,370
PVH82003.1,390
XP_018157362.1,403
KAE8147841.1,383
KAJ4393505.1,408
KAK1752282.1,419,HH|128|362|#7df62d|PF00264_Common central domain of tyrosinase
KAI0548105.1,371
KAK0664704.1,391
KAF6838954.1,405
KAJ9133837.1,388
XP_001258741.1,383
XP_007754657.1,407
XP_013315270.1,408
KAH8880978.1,402,HH|113|342|#7df62d|PF00264_Common central domain of tyrosinase
XP_033417123.1,383
OCT50034.1,407
KAI0406648.1,370
PGH14616.1,375
KAI0452195.1,370
KAI1739783.1,370
KAH8667364.1,389
XP_018068561.1,388
KAK0712744.1,393,HH|102|334|#7df62d|PF00264_Common central domain of tyrosinase
ORX97795.1,391
KFY22969.1,393
THX56342.1,390
KAG8628331.1,393
RII15449.1,317
XP_035369023.1,335
XP_024731024.1,324
KAF1942408.1,391
KAH7225219.1,1020
KAI3336346.1,369
KIW70314.1,407
KAJ9426043.1,1009
OIW32989.1,404
GME41873.1,386
RYN71296.1,385
THZ95396.1,390
GME41296.1,394
GME47653.1,394
RMZ75161.1,409
XP_051586784.1,385
RYN61997.1,385
KAF3008595.1,368
KAJ9621865.1,355
KAH8157567.1,371
CZR61188.1,404
XP_016636501.1,409
THX27439.1,390
XP_018032376.1,405,RE|1|27|#27220e|SignalP-TM_SignalP-TM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,HH|115|347|#7df62d|PF00264_Common central domain of tyrosinase
KAF2090081.1,342
KAH6715943.1,390
KAH7398598.1,365
KAG9778595.1,405
THX68261.1,390
OBT44613.1,394
XP_038786736.1,385
KAB5549456.1,401
KFY49501.1,394
XP_018697875.1,405
XP_018390950.1,385
THZ12060.1,390
TRX91178.1,379
KAI0186947.1,357
KAF9638021.1,384
KAB2103651.1,385
KAF2708166.1,392
RYN75894.1,385
XP_013348023.1,390
KAI6714064.1,394
MCJ1419468.1,390
KAF6827397.1,402
KAJ9149647.1,397
KAI5236545.1,390
THZ03349.1,390
THX74512.1,390
THW50174.1,390
KAJ9502463.1,408
KAI8627356.1,367
KAI5239170.1,390
THX42284.1,390
KAI0481872.1,370
THW64703.1,390
THY77741.1,390
KAF2829829.1,380,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|93|321|#7df62d|PF00264_Common central domain of tyrosinase
TIA64805.1,390
KAH6671794.1,389
KAH9207630.1,390
GAM82237.1,388
KAF6802077.1,406
KFY00717.1,438
KAI0201444.1,370
XP_020135329.1,394
KAI4759735.1,390
KAI0857141.1,370
OBW68752.1,390
THY55019.1,390
MCJ1380071.1,390
PBP28426.1,289
PGH18781.1,380,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,HH|98|323|#7df62d|PF00264_Common central domain of tyrosinase
XP_029765992.1,390
XP_008099617.1,414
KAH8779134.1,385
KAH8780678.1,385
EHL01284.1,289
GFF25028.1,392
THW88146.1,390
CAC9885067.1,392
THW50775.1,390
OMP82053.1,341
THY55006.1,390
THW78586.1,390
THW85772.1,390
THX56246.1,390
TIA26810.1,390
KAH6841406.1,384
KAK1493723.1,403
THX02853.1,390
THV76801.1,390
THW15047.1,390
KAI1337879.1,367
OIW22959.1,394
KAI0535136.1,369
RYN49286.1,384
KAJ2978415.1,369
XP_013274842.1,409
KAI4597022.1,367
PGH14377.1,314,HH|32|257|#7df62d|PF00264_Common central domain of tyrosinase
KAH9844847.1,406,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,HH|114|343|#7df62d|PF00264_Common central domain of tyrosinase
EXF76797.1,403
XP_662915.1,383
RYN38950.1,384
KAF2966318.1,369
KXH35131.1,403
KAH4055744.1,359
THW19347.1,390
KFY53769.1,487
XP_051583318.1,384
XP_018381043.1,384
THY80637.1,334
THY11830.1,390
KFY36587.1,486
TGJ84962.1,365
XP_049173473.1,384
KAH4102311.1,386
XP_018134669.1,394
OBT64883.1,394
XP_049252535.1,385
XP_016255201.1,405
XP_040673887.1,384
THX82819.1,357
XP_003344788.1,339
XP_049214089.1,385
KAH5681918.1,386
KAF2111019.1,391
RYO54862.1,384
XP_051289485.1,385
XP_051325083.1,385
KAH3917529.1,386
KAH7075530.1,383
XP_049221345.1,385
XP_049190119.1,385
KAK0610915.1,393,HH|102|335|#7df62d|PF00264_Common central domain of tyrosinase
RYN21363.1,384
CAD0042808.1,389
XP_033671234.1,407,RE|1|17|#eebe41|SignalP-noTM_SignalP-noTM,HH|110|344|#7df62d|PF00264_Common central domain of tyrosinase
KAH4939061.1,386
KAK0375114.1,403
XP_051354973.1,385
KAG4438771.1,390
THY55226.1,390
KAK1539956.1,403
KAI5209960.1,390
KAI3543113.1,403
KAF2751134.1,372
KAF9895139.1,381
KAK1533976.1,403
XP_049144620.1,403
EOD50342.1,394
KAI3541382.1,407
RYO59840.1,317
XP_028502762.1,317
THZ82969.1,390
XP_008088113.1,385
THV67745.1,390
PMD25800.1,396
THY22393.1,390
XP_045958121.1,368
XP_046025320.1,385
XP_007830570.1,367
KAH7067656.1,384
XP_022495775.1,405
THV90995.1,401
PGH00828.1,384,RE|1|20|#27220e|SignalP-TM_SignalP-TM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|97|326|#7df62d|PF00264_Common central domain of tyrosinase
KAI8271465.1,850,HH|75|372|#478aa4|PF07690_Major Facilitator Superfamily,HH|556|792|#7df62d|PF00264_Common central domain of tyrosinase,EL|393|415|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|454|476|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|72|94|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|326|348|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|130|149|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|358|380|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|302|319|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|159|181|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|420|441|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|222|244|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|104|123|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|190|212|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|265|287|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
KAJ3939726.1,403
THY94147.1,390
TIA14473.1,390
KAI5261832.1,390
XP_049195532.1,385
KFZ10265.1,394
GJD05324.1,392
KXH49404.1,403
XP_001227696.1,396
XP_023629109.1,328
KAG4439645.1,391
XP_016614744.1,403
KAI8942812.1,350
OCK98505.1,386,HH|94|329|#7df62d|PF00264_Common central domain of tyrosinase
KAI9367056.1,385
KAI0147191.1,369
KAH7317762.1,390
CAD0030059.1,392
KAB5578897.1,401
KAK1761507.1,379
KAF8867178.1,282
KAF2263579.1,392
KAK1569568.1,414
KAI4847188.1,390
KAI0155874.1,367
KAF2848580.1,390
XP_022508267.1,405
XP_035333094.1,403
OCL07991.1,395,RE|1|22|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|106|337|#7df62d|PF00264_Common central domain of tyrosinase
XP_013285100.1,405
KAI6827583.1,386
KAJ0149864.1,404
XP_007744452.1,403
KAI7779105.1,391
KAI1154548.1,370
KAI0874356.1,370
KAF7531836.1,376
XP_007700698.1,391
KAF3024302.1,367
KAF2843303.1,371
KAI1187410.1,367
XP_043167429.1,385
KAJ4339602.1,395,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,HH|104|336|#7df62d|PF00264_Common central domain of tyrosinase
KAH7355704.1,389
KZL82263.1,405
PBP16419.1,392,RE|1|24|#27220e|SignalP-TM_SignalP-TM,RE|1|23|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,HH|108|335|#7df62d|PF00264_Common central domain of tyrosinase
KAF4249037.1,983
KAF9635475.1,399,HH|103|342|#7df62d|PF00264_Common central domain of tyrosinase
KAF4229972.1,983
RDW57779.1,388
KAJ5634821.1,743,HH|553|640|#0cd9a3|PF13813_Membrane bound O-acyl transferase family,HH|112|294|#7df62d|PF00264_Common central domain of tyrosinase,EL|324|346|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|5|24|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|380|402|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|680|699|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|719|741|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.,EL|353|370|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
XP_007707332.1,391
XP_014561246.1,391
KAJ4401767.1,395
KAF7944088.1,397
KAF2032838.1,388
RDW58691.1,388
KAF2662040.1,390
KAI1175798.1,366
XP_033394058.1,389,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,HH|100|332|#7df62d|PF00264_Common central domain of tyrosinase
KAF2002056.1,391
CAD0107398.1,391
KAI1609132.1,408
KAK2611579.1,411
OQV06085.1,498,HH|116|348|#7df62d|PF00264_Common central domain of tyrosinase
KAG4422701.1,390
XP_026598237.1,383
KAG4440130.1,324
KAI1194743.1,367
KAH7311288.1,394,RE|1|18|#27220e|SignalP-TM_SignalP-TM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,HH|103|332|#7df62d|PF00264_Common central domain of tyrosinase
CAI6334436.1,430
CCF37296.1,411
KAI4739969.1,436
XP_018074858.1,332
KAG7291946.1,376
KAF1355335.1,385
XP_018163194.1,411
CEL11601.1,383
XP_033655344.1,372
KAF2180818.1,360
KAI7342370.1,387
KAI1158777.1,371
OAL45941.1,390
XP_040788682.1,390
KAE8826464.1,387
KAI6838000.1,386
KAE8828419.1,387
KAI4726081.1,390
EFQ86264.1,387
XP_045957353.1,384
KAI7257291.1,386
KAK1726108.1,403
KAF4222410.1,983
PSN73923.1,372
KAI7189451.1,387
KAI7502431.1,386
RMX79770.1,390
KAK0745620.1,394,HH|104|336|#7df62d|PF00264_Common central domain of tyrosinase
KAF2748439.1,391
KAF2025179.1,384
KAI4847245.1,391
KAG9185807.1,385
KAI7415737.1,386
CAA9963377.1,387
KAI6813314.1,386
XP_003841004.1,386
KAK0724967.1,392
KAI7465504.1,386
KAF5574517.1,412
XP_040695150.1,379
KAH8742820.1,394
KAJ9627665.1,391
KFY94422.1,532
KAI6836173.1,387
KAF4181424.1,983
XP_024703749.1,383
RYC56230.1,387
KAI7090152.1,386
KAF4160160.1,983
KAH8883227.1,361
XP_033525331.1,384
KAI6869908.1,386
CAD0112900.1,392
KAI5295983.1,388,HH|104|331|#7df62d|PF00264_Common central domain of tyrosinase
ORY11900.1,371
XP_051302473.1,395
KAI7228046.1,386
KAJ8110787.1,391
XP_038800285.1,379
KAH6623461.1,406
RMZ15287.1,399,RE|1|33|#27220e|SignalP-TM_SignalP-TM,RE|1|33|#eebe41|SignalP-noTM_SignalP-noTM,HH|108|342|#7df62d|PF00264_Common central domain of tyrosinase
KAF2448965.1,374
GAQ05261.1,983
KJX96642.1,419
XP_013424360.1,390
RMY97514.1,399
XP_033554383.1,371
KAI3394269.1,394
KAI7321115.1,386
KAF3051239.1,395
KAF2003132.1,372
KAF4550076.1,369,HH|81|310|#7df62d|PF00264_Common central domain of tyrosinase
